speaker_id,gender,utterance_id,language,raw_text,full_audio_file,original_data_split,region,duration,start,end,utterance_audio_file,standardized_text
rundkast_speaker_137,female,rundkast_5425,nn-NO,"og [e] [s] me får gå inn i det og sjå kva handlings-rommet er ,",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,west,3.3539999999998145,2777.913,2781.267,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_2777913_2781267.wav,og eee qqq me får gå inn i det og sjå kva handlings-rommet er
rundkast_speaker_137,female,rundkast_5426,nn-NO,*det er det fyrste den nye *regjeringa må gjere når ein tek over .,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,west,2.925000000000182,2781.267,2784.192,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_2781267_2784192.wav,det er det fyrste den nye regjeringa må gjere når ein tek over
rundkast_speaker_137,female,rundkast_5427,nn-NO,"[i] [e] det blir ei krevjande prosess , ingen tvil om det , men [e]",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,west,3.769999999999982,2784.192,2787.962,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_2784192_2787962.wav,eee det blir ei krevjande prosess ingen tvil om det men eee
rundkast_speaker_137,female,rundkast_5428,nn-NO,[i] [e] målet må jo vere og [e] sikre at det blir,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,west,3.7779999999997926,2787.962,2791.74,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_2787962_2791740.wav,eee målet må jo vere og eee sikre at det blir
rundkast_speaker_137,female,rundkast_5429,nn-NO,"[i] lægst muleg ,",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,west,1.7280000000000657,2791.74,2793.468,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_2791740_2793468.wav,lægst muleg
rundkast_speaker_137,female,rundkast_5431,nn-NO,"eller minst muleg reduksjon av [e] *av toll-satsar , at me ikkje får toll-tak og at",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,west,5.302999999999884,2793.869,2799.172,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_2793869_2799172.wav,eller minst muleg reduksjon av eee av toll-satsar at me ikkje får toll-tak og at
rundkast_speaker_137,female,rundkast_5432,nn-NO,[i] flest muleg av våre,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,west,1.5639999999998508,2799.172,2800.736,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_2799172_2800736.wav,flest muleg av våre
rundkast_speaker_137,female,rundkast_5433,nn-NO,"produkt som *me produserer då i *Noreg blir sensitive , altså at ein [b-] får [-b] lov å",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,west,3.400000000000091,2800.736,2804.136,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_2800736_2804136.wav,produkt som me produserer då i noreg blir sensitive altså at ein får lov å
rundkast_speaker_137,female,rundkast_5434,nn-NO,[i] produsere dei . det handlar jo om retten til,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,west,2.6399999999998727,2804.136,2806.776,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_2804136_2806776.wav,produsere dei det handlar jo om retten til
rundkast_speaker_137,female,rundkast_5435,nn-NO,"[i] å produsere mat til eigen befolkning , og kravet om det",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,west,4.286000000000058,2806.776,2811.062,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_2806776_2811062.wav,å produsere mat til eigen befolkning og kravet om det
rundkast_speaker_137,female,rundkast_5436,nn-NO,"deler me med mange , mange andre land",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,west,2.402000000000044,2811.062,2813.464,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_2811062_2813464.wav,deler me med mange mange andre land
rundkast_speaker_137,female,rundkast_5437,nn-NO,[i] så [e],/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,west,1.34900000000016,2813.464,2814.813,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_2813464_2814813.wav,så eee
rundkast_speaker_137,female,rundkast_5438,nn-NO,"det , hadde me fått gjennomslag for det i forhandlinga så ville jo mange ting kanskje snudd seg rundt .",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,west,4.438999999999851,2814.813,2819.252,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_2814813_2819252.wav,det hadde me fått gjennomslag for det i forhandlinga så ville jo mange ting kanskje snudd seg rundt
rundkast_speaker_137,female,rundkast_5439,nn-NO,tross alt så er nitti prosent av mat-varene,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,west,2.235000000000128,2819.252,2821.487,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_2819252_2821487.wav,tross alt så er nitti prosent av mat-varene
rundkast_speaker_137,female,rundkast_5440,nn-NO,[i] *dei krysser jo ingen lande-grenser . så me snakkar om ti prosent av maten her som stort sett,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,west,4.771999999999935,2821.487,2826.259,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_2821487_2826259.wav,dei krysser jo ingen lande-grenser så me snakkar om ti prosent av maten her som stort sett
rundkast_speaker_137,female,rundkast_5446,nn-NO,[i] [e] for å sikre at distrikts-Norge ikke blir uten dyrket mark og beitedyr ? [b],/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,west,5.27599999999984,2846.581,2851.857,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_2846581_2851857.wav,eee for å sikre at distrikts-norge ikke blir uten dyrket mark og beitedyr
rundkast_speaker_137,female,rundkast_5447,nn-NO,"[s] [i] nå [e] får me no sjå i morgon kven som sitter i [b-] regjering [-b] ,",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,west,2.8299999999999272,2851.857,2854.687,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_2851857_2854687.wav,qqq nå eee får me no sjå i morgon kven som sitter i regjering
rundkast_speaker_137,female,rundkast_5448,nn-NO,[t-] men dei [-t] som skal sitje der [e] har sjølvsagt ein del,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,west,3.218000000000302,2854.687,2857.905,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_2854687_2857905.wav,men dei som skal sitje der eee har sjølvsagt ein del
rundkast_speaker_137,female,rundkast_5449,nn-NO,[b-] [i] [e] verkemiddel ein kan setje [-b] inn . [e] [e],/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,west,2.8909999999996217,2857.905,2860.796,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_2857905_2860796.wav,eee verkemiddel ein kan setje inn eee eee
rundkast_speaker_137,female,rundkast_5450,nn-NO,"for det første så må det [b-] gjerast ein [-b] [e] god jobb i V T O , [s]",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,west,3.035000000000309,2860.796,2863.831,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_2860796_2863831.wav,for det første så må det gjerast ein eee god jobb i v t o qqq
rundkast_speaker_137,female,rundkast_5451,nn-NO,"det vil bli viktig . vi må halde _Norge utafor E U , det er enda viktigare ,",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,west,4.06899999999996,2863.831,2867.9,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_2863831_2867900.wav,det vil bli viktig vi må halde norge utafor e u det er enda viktigare
rundkast_speaker_137,female,rundkast_5452,nn-NO,"[i] [e] for [*-] der er det [-*] enda mindre handlingsrom ,",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,west,2.6579999999999018,2867.9,2870.558,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_2867900_2870558.wav,eee for der er det enda mindre handlingsrom
rundkast_speaker_137,female,rundkast_5453,nn-NO,"[i] [e] og så må vi bruke dei nasjonale , det nasjonale handlingsrommet me har",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,west,4.596000000000004,2870.558,2875.154,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_2870558_2875154.wav,eee og så må vi bruke dei nasjonale det nasjonale handlingsrommet me har
rundkast_speaker_137,female,rundkast_5454,nn-NO,til å sikre både landbruket,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,west,2.01299999999992,2875.154,2877.167,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_2875154_2877167.wav,til å sikre både landbruket
rundkast_speaker_137,female,rundkast_5455,nn-NO,[s] og annen nærings-utvikling . altså det handlar jo og om å [s],/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,west,4.035000000000309,2877.167,2881.202,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_2877167_2881202.wav,qqq og annen nærings-utvikling altså det handlar jo og om å qqq
rundkast_speaker_137,female,rundkast_5456,nn-NO,[i] sikre Innovasjon Norge midla til å støtte opp om alle dei gode,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,west,3.9329999999999927,2881.202,2885.135,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_2881202_2885135.wav,sikre innovasjon norge midla til å støtte opp om alle dei gode
rundkast_speaker_137,female,rundkast_5457,nn-NO,[i] ideane som både bønder og andre *i bygdefolk har,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,west,2.8849999999997635,2885.135,2888.02,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_2885135_2888020.wav,ideane som både bønder og andre i bygdefolk har
rundkast_speaker_137,female,rundkast_5461,nn-NO,[i] hvis import-vernet ryker ? vær kort nå .,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,west,2.637000000000171,2899.736,2902.373,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_2899736_2902373.wav,hvis import-vernet ryker vær kort nå
rundkast_speaker_137,female,rundkast_5462,nn-NO,[s] [i] [e] statsråd Sponheim var i Bergen i april,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,west,3.8339999999998327,2902.373,2906.207,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_2902373_2906207.wav,qqq eee statsråd sponheim var i bergen i april
rundkast_speaker_137,female,rundkast_5463,nn-NO,på handels-høgskulen og _holdt et foredrag der han sa [b-] at [-b] [e] [s],/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,west,2.346000000000004,2906.207,2908.553,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_2906207_2908553.wav,på handels-høgskulen og holdt et foredrag der han sa at eee qqq
rundkast_speaker_137,female,rundkast_5465,nn-NO,det var overdimensjonert [e] det dei farane ein,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,west,2.8209999999999127,2909.859,2912.68,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_2909859_2912680.wav,det var overdimensjonert eee det dei farane ein
rundkast_speaker_137,female,rundkast_5466,nn-NO,så ved V T O og det kom ikkje til å,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,west,1.19800000000032,2912.68,2913.878,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_2912680_2913878.wav,så ved v t o og det kom ikkje til å
rundkast_speaker_137,female,rundkast_5467,nn-NO,få noko konsekvensar . det er klart den type _uttalar ifrå ein landbruks-minister kan jo,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,west,3.471000000000004,2913.878,2917.349,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_2913878_2917349.wav,få noko konsekvensar det er klart den type uttalar ifrå ein landbruks-minister kan jo
rundkast_speaker_137,female,rundkast_5468,nn-NO,"[i] sjølvsagt [e] [s] bli feil , når ein no ser at",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,west,3.475999999999658,2917.349,2920.825,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_2917349_2920825.wav,sjølvsagt eee qqq bli feil når ein no ser at
rundkast_speaker_78,male,rundkast_5576,nn-NO,"stadig fleire [b-] skaffar [-b] seg [e] kjæledyr , [u]",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,east,3.059999999999945,3306.309,3309.369,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_3306309_3309369.wav,stadig fleire skaffar seg eee kjæledyr
rundkast_speaker_78,male,rundkast_5577,nn-NO,[s] også slangar og krokodiller .,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,east,2.312999999999647,3309.369,3311.682,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_3309369_3311682.wav,qqq også slangar og krokodiller
rundkast_speaker_78,male,rundkast_5578,nn-NO,[i] no kan du få mini-krokodiller med nedslipte tenner og blå auge .,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,east,4.927000000000135,3311.682,3316.609,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_3311682_3316609.wav,no kan du få mini-krokodiller med nedslipte tenner og blå auge
rundkast_speaker_78,male,rundkast_5579,nn-NO,"[i] elles [e] set ikkje fantasien grenser for kjæledyr lenger ,",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,east,3.983999999999924,3316.609,3320.593,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_3316609_3320593.wav,elles eee set ikkje fantasien grenser for kjæledyr lenger
rundkast_speaker_78,male,rundkast_5580,nn-NO,[i] men giftige edderkoppar,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,east,2.169000000000324,3320.593,3322.762,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_3320593_3322762.wav,men giftige edderkoppar
rundkast_speaker_78,male,rundkast_5581,nn-NO,[i] kan du få ha billig for meg .,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,east,2.418999999999869,3322.762,3325.181,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_3322762_3325181.wav,kan du få ha billig for meg
rundkast_speaker_78,male,rundkast_5582,nn-NO,[i] derimot har eg sans for griser [s] .,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,east,3.096000000000004,3325.181,3328.277,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_3325181_3328277.wav,derimot har eg sans for griser qqq
rundkast_speaker_78,male,rundkast_5583,nn-NO,"som barn likte eg gris-ungar og geite-killingar best ,",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,east,3.250999999999749,3328.277,3331.528,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_3328277_3331528.wav,som barn likte eg gris-ungar og geite-killingar best
rundkast_speaker_78,male,rundkast_5584,nn-NO,[i] men det er klart at dyr som likar å bli klødd på magen,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,east,4.006000000000313,3331.528,3335.534,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_3331528_3335534.wav,men det er klart at dyr som likar å bli klødd på magen
rundkast_speaker_78,male,rundkast_5585,nn-NO,[i] er spesielt attraktive .,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,east,2.0349999999998545,3335.534,3337.569,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_3335534_3337569.wav,er spesielt attraktive
rundkast_speaker_78,male,rundkast_5586,nn-NO,[s] [i] kvinnfolk som likar å bli klødd på magen er snillare,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,east,4.092000000000098,3337.569,3341.661,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_3337569_3341661.wav,qqq kvinnfolk som likar å bli klødd på magen er snillare
rundkast_speaker_78,male,rundkast_5587,nn-NO,"[i] enn andre kvinnfolk ,",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,east,1.5039999999999054,3341.661,3343.165,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_3341661_3343165.wav,enn andre kvinnfolk
rundkast_speaker_78,male,rundkast_5589,nn-NO,[i] derfor er det ein komma ein millioner katter og hundar blott til lyst her i landet .,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,east,6.244000000000142,3344.058,3350.302,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_3344058_3350302.wav,derfor er det ein komma ein millioner katter og hundar blott til lyst her i landet
rundkast_speaker_78,male,rundkast_5590,nn-NO,[s] [i] i det gamle bonde-samfunnet tok katten mus og hunden var vakt . [u] [b],/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,east,4.710000000000036,3350.302,3355.012,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_3350302_3355012.wav,qqq i det gamle bonde-samfunnet tok katten mus og hunden var vakt
rundkast_speaker_78,male,rundkast_5591,nn-NO,"katten låg i løa ,",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,east,1.1459999999997308,3355.012,3356.158,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_3355012_3356158.wav,katten låg i løa
rundkast_speaker_78,male,rundkast_5592,nn-NO,[i] hunden under stabburet .,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,east,1.7600000000002185,3356.158,3357.918,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_3356158_3357918.wav,hunden under stabburet
rundkast_speaker_78,male,rundkast_5593,nn-NO,[s] [i] i Aftenposten sto det at åtte av ti hunde-eigarar,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,east,4.821999999999662,3357.918,3362.74,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_3357918_3362740.wav,qqq i aftenposten sto det at åtte av ti hunde-eigarar
rundkast_speaker_78,male,rundkast_5594,nn-NO,[i] no ligg med kjæledyra sine i senga om natta .,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,east,3.49100000000044,3362.74,3366.231,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_3362740_3366231.wav,no ligg med kjæledyra sine i senga om natta
rundkast_speaker_78,male,rundkast_5595,nn-NO,"[i] det er [e] grunn til at eg skyr alle jenter med hund ,",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,east,4.070999999999913,3366.231,3370.302,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_3366231_3370302.wav,det er eee grunn til at eg skyr alle jenter med hund
rundkast_speaker_78,male,rundkast_5596,nn-NO,eg er redd for astma .,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,east,1.556999999999789,3370.302,3371.859,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_3370302_3371859.wav,eg er redd for astma
rundkast_speaker_78,male,rundkast_5597,nn-NO,[i] alle ligg med katten .,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,east,2.2530000000001564,3371.859,3374.112,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_3371859_3374112.wav,alle ligg med katten
rundkast_speaker_78,male,rundkast_5598,nn-NO,[i] så det er fullt forståeleg at dei gir sine senge-kameratar første-klasses mat .,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,east,5.376999999999953,3374.112,3379.489,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_3374112_3379489.wav,så det er fullt forståeleg at dei gir sine senge-kameratar første-klasses mat
rundkast_speaker_78,male,rundkast_5599,nn-NO,[i] det gjer eg også .,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,east,1.5529999999998836,3379.489,3381.042,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_3379489_3381042.wav,det gjer eg også
rundkast_speaker_78,male,rundkast_5600,nn-NO,[i] katte og hunde-mat er derfor ein stor industri som bruker berre første-klasses,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,east,4.731999999999971,3381.042,3385.774,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_3381042_3385774.wav,katte og hunde-mat er derfor ein stor industri som bruker berre første-klasses
rundkast_speaker_78,male,rundkast_5601,nn-NO,[i] ferske råvarer .,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,east,1.8810000000003129,3385.774,3387.655,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_3385774_3387655.wav,ferske råvarer
rundkast_speaker_78,male,rundkast_5602,nn-NO,[i] inntil for ein ti år sidan vart mykje av katte og hunde-maten laga av avfall,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,east,4.884000000000015,3387.655,3392.539,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_3387655_3392539.wav,inntil for ein ti år sidan vart mykje av katte og hunde-maten laga av avfall
rundkast_speaker_78,male,rundkast_5603,nn-NO,frå slakteria .,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,east,1.200999999999567,3392.539,3393.74,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_3392539_3393740.wav,frå slakteria
rundkast_speaker_78,male,rundkast_5604,nn-NO,"[i] brusk , innmat og knuste bein .",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,east,2.69800000000032,3393.74,3396.438,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_3393740_3396438.wav,brusk innmat og knuste bein
rundkast_speaker_78,male,rundkast_5605,nn-NO,"[i] alt pent oppmalt , kokt og farga og krydra .",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_051016_NRK_SDA_NO.wav,rundkast,east,3.5799999999999272,3396.438,3400.018,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_051016_NRK_SDA_NO_3396438_3400018.wav,alt pent oppmalt kokt og farga og krydra
