,speaker_id,gender,utterance_id,language,raw_text,full_audio_file,original_data_split,region,duration,start,end,standardized_text,transcription
439,nbtale_p2_g14_n0_3_t,female,nbtale_p2_g14_n0_3_t-a0003,nb-NO,Under tittelen <sil> Et råttent eple <inhale> beskriver Reidar Spigseth <sil> sjuende juli Apples monopolistiske iPod- og iTunes- politikk,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_3_t-a0003.wav,nb_tale_part_2,foreign,12.438,0.0,12.438,under tittelen et råttent eple beskriver reidar spigseth sjuende juli apples monopolistiske ipod- og itunes- politikk,under tittelen et råtent eple beskriver reidar spingseth tjuende july apels monopolistiske aipod og itown s politikk
440,nbtale_p2_g14_n0_3_t,female,nbtale_p2_g14_n0_3_t-b2165,nb-NO,Hvorfor hogger du i min skog <sil> sier Tollef,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_3_t-b2165.wav,nb_tale_part_2,foreign,6.344,0.0,6.344,hvorfor hogger du i min skog sier tollef,hvorfor hugger du i min skog sier tollef
441,nbtale_p2_g14_n0_3_t,female,nbtale_p2_g14_n0_3_t-b2250,nb-NO,EU <sil> undervurderer kravene <sil> i Kyoto- <sil> avtalen,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_3_t-b2250.wav,nb_tale_part_2,foreign,7.969,0.0,7.969,eu undervurderer kravene i kyoto- avtalen,e u undervurderer kravene i kioto avtalen
442,nbtale_p2_g14_n0_3_t,female,nbtale_p2_g14_n0_3_t-b2355,nb-NO,Da er det <sil> ofte kø <sil> utover kvelden <inhale> sier <sil> Ole Høiby <inhale> distriktsleder <sil> i <sil> utrykningspolitiet,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_3_t-b2355.wav,nb_tale_part_2,foreign,11.781,0.0,11.781,da er det ofte kø utover kvelden sier ole høiby distriktsleder i utrykningspolitiet,da er det ofte kø utover kvelden sier ole høyby distriktsleder i utrikningspolitietd
443,nbtale_p2_g14_n0_3_t,female,nbtale_p2_g14_n0_3_t-b2370,nb-NO,Hele Vålerenga er <sil> overbevist <sil> om at Newcastle <sil> undervurder dem i morgen,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_3_t-b2370.wav,nb_tale_part_2,foreign,8.844,0.0,8.844,hele vålerenga er overbevist om at newcastle undervurder dem i morgen,hele vålerenga er overbevisst om at new casel undervurder dem i morgen
444,nbtale_p2_g14_n0_3_t,female,nbtale_p2_g14_n0_3_t-b2458,nb-NO,Naturreservatet er Nord-Europas best bevarte område for kalkfuruskog <sil> og purpurlyng,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_3_t-b2458.wav,nb_tale_part_2,foreign,10.719,0.0,10.719,naturreservatet er nord-europas best bevarte område for kalkfuruskog og purpurlyng,natur-reservatet er nord-oropas bestbevarte område for kalk foruskog og perpulling
445,nbtale_p2_g14_n0_3_t,female,nbtale_p2_g14_n0_3_t-b2525,nb-NO,Isoporen <inhale> smuldrer opp <inhale> og det ser <sil> ikke <sil> ut <sil> sier Avløyp,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_3_t-b2525.wav,nb_tale_part_2,foreign,8.813,0.0,8.813,isoporen smuldrer opp og det ser ikke ut sier avløyp,i solporen smuldrer opp og det ser ikke ut sier avløyp
446,nbtale_p2_g14_n0_3_t,female,nbtale_p2_g14_n0_3_t-b2540,nb-NO,Skyhøy <fp> arbeidsledighet <inhale> dårlig infrastruktur <inhale> ustabil elektrisitetsforsyning <inhale> kriminalitet <inhale> og korrupsjon,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_3_t-b2540.wav,nb_tale_part_2,foreign,12.594,0.0,12.594,skyhøy arbeidsledighet dårlig infrastruktur ustabil elektrisitetsforsyning kriminalitet og korrupsjon,skihøy arbeidsleidighet dårlig infrastruktur ustabil elektrisitetsforsyning kriminalitet og korrupsjon
447,nbtale_p2_g14_n0_3_t,female,nbtale_p2_g14_n0_3_t-b2551,nb-NO,Unge <sil> under tretti <sil> og folk med høy <sil> inntekt foretrekker senatoren fra Illinois,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_3_t-b2551.wav,nb_tale_part_2,foreign,9.844,0.0,9.844,unge under tretti og folk med høy inntekt foretrekker senatoren fra illinois,unge under tredve og folk med høy inntekt foredreker senatoren freili noi
448,nbtale_p2_g14_n0_3_t,female,nbtale_p2_g14_n0_3_t-b2568,nb-NO,Bryggesjau <inhale> radiosendere <inhale> store skip som fløyter <inhale> fornemmes i lydtåken <exhale> motordunk,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_3_t-b2568.wav,nb_tale_part_2,foreign,11.313,0.0,11.313,bryggesjau radiosendere store skip som fløyter fornemmes i lydtåken motordunk,briggershau radiesendere store skip som fløyter får nemmes ilitåken moter dunk
449,nbtale_p2_g14_n0_3_t,female,nbtale_p2_g14_n0_3_t-b2585,nb-NO,Hvor <exhale> tjukk <fp> må isen være for å bære en sju hundre kilo tung <sil> isbjørn,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_3_t-b2585.wav,nb_tale_part_2,foreign,8.0,0.0,8.0,hvor tjukk må isen være for å bære en sju hundre kilo tung isbjørn,hvor kykk må isen være for å bære en syv hundre kilo tung isbjørn
450,nbtale_p2_g14_n0_3_t,female,nbtale_p2_g14_n0_3_t-b2660,nb-NO,Men hammerhai <sil> eller ei <inhale> det er umulig å bli skuffet,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_3_t-b2660.wav,nb_tale_part_2,foreign,8.344,0.0,8.344,men hammerhai eller ei det er umulig å bli skuffet,men hammerhei eller ei det er umulig å bli skofett
451,nbtale_p2_g14_n0_3_t,female,nbtale_p2_g14_n0_3_t-b2713,nb-NO,Morten <sil> Aarnes <sil> og kona Solveig <inhale> har kjøpt en femtiseks mål stor drømmeeiendom,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_3_t-b2713.wav,nb_tale_part_2,foreign,9.75,0.0,9.75,morten aarnes og kona solveig har kjøpt en femtiseks mål stor drømmeeiendom,morten årnes og kone solveig har kjøpt en femtil seks mål stor drøm-eiendom
452,nbtale_p2_g14_n0_3_t,female,nbtale_p2_g14_n0_3_t-c2820,nb-NO,Han <sil> utga <sil> Øst for den store bre <inhale> i nitten trettifem,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_3_t-c2820.wav,nb_tale_part_2,foreign,7.969,0.0,7.969,han utga øst for den store bre i nitten trettifem,han utga øst for den store bred i nitten trettifem
453,nbtale_p2_g14_n0_3_t,female,nbtale_p2_g14_n0_3_t-c2831,nb-NO,Det må vel være et <sil> tabuord <sil> i NRK i dag,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_3_t-c2831.wav,nb_tale_part_2,foreign,6.531,0.0,6.531,det må vel være et tabuord i nrk i dag,det må vel vare et tabu ord i n r k i dag
454,nbtale_p2_g14_n0_3_t,female,nbtale_p2_g14_n0_3_t-c3126,nb-NO,Sannsynligvis <inhale> må Tou <sil> øke tilbudet sitt <sil> til dem,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_3_t-c3126.wav,nb_tale_part_2,foreign,7.906,0.0,7.906,sannsynligvis må tou øke tilbudet sitt til dem,sannsignelivis må tau øke tilbudet sitt til dems
455,nbtale_p2_g14_n0_3_t,female,nbtale_p2_g14_n0_3_t-c3254,nb-NO,Matti Juhani Sari <sil> tjueto <inhale> hadde <sil> ingen <sil> likhetstrekk <exhale> med en <sil> ensom massemorder <inhale> mener klassekamerater,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_3_t-c3254.wav,nb_tale_part_2,foreign,12.5,0.0,12.5,matti juhani sari tjueto hadde ingen likhetstrekk med en ensom massemorder mener klassekamerater,mati johani sari sjø to hadde ingen likhets-strekk med en ensom masemorder mener klase-kamerater
456,nbtale_p2_g14_n0_3_t,female,nbtale_p2_g14_n0_3_t-c3319,nb-NO,Livet i familien <inhale> Nordbø <fp> Austrheim <sil> er blitt annerledes etter <sil> ulykken,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_3_t-c3319.wav,nb_tale_part_2,foreign,10.0,0.0,10.0,livet i familien nordbø austrheim er blitt annerledes etter ulykken,livet i familien norbø austreheim er blitt annerledes etter ulykken
457,nbtale_p2_g14_n0_4_t,female,nbtale_p2_g14_n0_4_t-a0001,nb-NO,Har du noen gang sett stokkmaur også kalt hestemaur <sil> plageånden som liker å spise seg inn i treverket,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_4_t-a0001.wav,nb_tale_part_2,foreign,12.125,0.0,12.125,har du noen gang sett stokkmaur også kalt hestemaur plageånden som liker å spise seg inn i treverket,har de ningang sat stockmo og såkalt hastmar plagehønden som liker å spisse seg inn i treverket
458,nbtale_p2_g14_n0_4_t,female,nbtale_p2_g14_n0_4_t-a0003,nb-NO,Under tittelen <sil> Et råttent eple beskriver Reidar Spigseth sjuende juli <sil> Apples monopolistiske iPod- og iTunes- politikk,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_4_t-a0003.wav,nb_tale_part_2,foreign,12.125,0.0,12.125,under tittelen et råttent eple beskriver reidar spigseth sjuende juli apples monopolistiske ipod- og itunes- politikk,under titelein er tråtend aplabbe skriverrydr spekset svende juli apels monopolistiske aipot og aitons politik
459,nbtale_p2_g14_n0_4_t,female,nbtale_p2_g14_n0_4_t-b2182,nb-NO,De har lett <sil> i Skjervøy- Laukøy- området <sil> og med havstrømmen nordover,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_4_t-b2182.wav,nb_tale_part_2,foreign,8.803,0.0,8.803,de har lett i skjervøy- laukøy- området og med havstrømmen nordover,de hellet i shjervo i lakoi området og med havstrummen nordover
460,nbtale_p2_g14_n0_4_t,female,nbtale_p2_g14_n0_4_t-b2271,nb-NO,Vi vet <sil> ikke nøyaktig hvor lang <sil> inkubasjonstiden er,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_4_t-b2271.wav,nb_tale_part_2,foreign,6.719,0.0,6.719,vi vet ikke nøyaktig hvor lang inkubasjonstiden er,vi vet ike nøyakti hvor lang inkopbasjonstiden er
461,nbtale_p2_g14_n0_4_t,female,nbtale_p2_g14_n0_4_t-b2276,nb-NO,Aker Maritime har likevel informert <sil> EU- kommisjonen <sil> om <sil> aksjeervervet,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_4_t-b2276.wav,nb_tale_part_2,foreign,8.563,0.0,8.563,aker maritime har likevel informert eu- kommisjonen om aksjeervervet,akkar maridy med haller likevel informert ao-kommisjonen om axscheh er-vervet
462,nbtale_p2_g14_n0_4_t,female,nbtale_p2_g14_n0_4_t-b2283,nb-NO,Bare bilen i Selbu var <sil> utstyrt med <sil> piggfri vinterdekk,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_4_t-b2283.wav,nb_tale_part_2,foreign,6.688,0.0,6.688,bare bilen i selbu var utstyrt med piggfri vinterdekk,bærrebillen i serbo var utstyrt med peiakfri vinter-deg
463,nbtale_p2_g14_n0_4_t,female,nbtale_p2_g14_n0_4_t-b2352,nb-NO,Apple en Apple Computers <fp> aller første hjemmecomputer går under <vowel> hammeren,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_4_t-b2352.wav,nb_tale_part_2,foreign,8.625,0.0,8.625,apple en apple computers aller første hjemmecomputer går under eee hammeren,aipouwan aipul computters er ler første hjemmet computer går undere hammeren
464,nbtale_p2_g14_n0_4_t,female,nbtale_p2_g14_n0_4_t-b2365,nb-NO,Flere typer camembert-ost <sil> Inderøyost blåmuggost <sil> og salatost,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_4_t-b2365.wav,nb_tale_part_2,foreign,8.094,0.0,8.094,flere typer camembert-ost inderøyost blåmuggost og salatost,flare ettiper kommem burtost inderyøst blommoost og zaladost
465,nbtale_p2_g14_n0_4_t,female,nbtale_p2_g14_n0_4_t-b2415,nb-NO,En god sau kjennetegnes av kjøttfylde <sil> og god <sil> ull <fp> forklarer Harbakk,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_4_t-b2415.wav,nb_tale_part_2,foreign,8.75,0.0,8.75,en god sau kjennetegnes av kjøttfylde og god ull forklarer harbakk,q engo sao kjennetegnes av kjutføilde oggo ol forklærer herbarugq
466,nbtale_p2_g14_n0_4_t,female,nbtale_p2_g14_n0_4_t-b2538,nb-NO,Sikkerheten er høy under dagens toårsmarkering for Hariris død,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_4_t-b2538.wav,nb_tale_part_2,foreign,8.531,0.0,8.531,sikkerheten er høy under dagens toårsmarkering for hariris død,sikkerheten er høy ender dangens dø-årsmerkering for harirs død
467,nbtale_p2_g14_n0_4_t,female,nbtale_p2_g14_n0_4_t-b2549,nb-NO,Toplankrysset på Morholt <sil> er påbegynt,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_4_t-b2549.wav,nb_tale_part_2,foreign,6.656,0.0,6.656,toplankrysset på morholt er påbegynt,topplan krisset på morholt er på begynt
468,nbtale_p2_g14_n0_4_t,female,nbtale_p2_g14_n0_4_t-b2632,nb-NO,Debutanten Tarjei Bø <sil> avla <sil> OL- veden <sil> da skiskytterne holdt sin egen <sil> åpningsseremoni i natt,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_4_t-b2632.wav,nb_tale_part_2,foreign,11.063,0.0,11.063,debutanten tarjei bø avla ol- veden da skiskytterne holdt sin egen åpningsseremoni i natt,nebutenten tarry aubo avla l weden da skhyshyterene holdt sin eigen opnings-seremon inat
469,nbtale_p2_g14_n0_4_t,female,nbtale_p2_g14_n0_4_t-b2655,nb-NO,Ifølge data fra Bioforsk <sil> er arten observert hele trettisju ganger,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_4_t-b2655.wav,nb_tale_part_2,foreign,8.615,0.0,8.615,ifølge data fra bioforsk er arten observert hele trettisju ganger,i fulge dette fra byogforsk raart en observert hele trettisju ganger
470,nbtale_p2_g14_n0_4_t,female,nbtale_p2_g14_n0_4_t-b2686,nb-NO,sekstende mai mot Haugesund talte vi en én målsjanse,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_4_t-b2686.wav,nb_tale_part_2,foreign,7.719,0.0,7.719,sekstende mai mot haugesund talte vi en én målsjanse,sekstende mei mut haugesund tarte ve en n malshianse
471,nbtale_p2_g14_n0_4_t,female,nbtale_p2_g14_n0_4_t-c2815,nb-NO,Sverige satset på dansk drahjelp for å sikre medlemskapet <sil> i EUs <sil> valutasamarbeid <sil> euroen,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_4_t-c2815.wav,nb_tale_part_2,foreign,11.469,0.0,11.469,sverige satset på dansk drahjelp for å sikre medlemskapet i eus valutasamarbeid euroen,sverie satset på danst drahjelp for å sikre medlemskapet i e o s valuta-samarbeid auroen
472,nbtale_p2_g14_n0_4_t,female,nbtale_p2_g14_n0_4_t-c2901,nb-NO,Der fant de over tjue kilo hasj <fp> og mer enn <sil> elleve kilo opium,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_4_t-c2901.wav,nb_tale_part_2,foreign,8.531,0.0,8.531,der fant de over tjue kilo hasj og mer enn elleve kilo opium,derfan de over sjo kilo hars og mer enn elleve kilo apium
473,nbtale_p2_g14_n0_4_t,female,nbtale_p2_g14_n0_4_t-c2902,nb-NO,Der gjemte han seg under sofaen <exhale> helt <sil> inne i kråa,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_4_t-c2902.wav,nb_tale_part_2,foreign,7.188,0.0,7.188,der gjemte han seg under sofaen helt inne i kråa,dere hjem til han unter soffeen hølt inne i krået
474,nbtale_p2_g14_n0_4_t,female,nbtale_p2_g14_n0_4_t-c3106,nb-NO,Jeg var <sil> alltid yngst,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_4_t-c3106.wav,nb_tale_part_2,foreign,5.14,0.0,5.14,jeg var alltid yngst,jeg var arltet ungst
475,nbtale_p2_g14_n0_4_t,female,nbtale_p2_g14_n0_4_t-c3216,nb-NO,Alt den mannen tar <sil> i blir bra <exhale> sier <sil> Roy- Olav,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_4_t-c3216.wav,nb_tale_part_2,foreign,7.125,0.0,7.125,alt den mannen tar i blir bra sier roy- olav,alt den mannen tær i blir bra sier røy alaf
476,nbtale_p2_g14_n0_5_t,female,nbtale_p2_g14_n0_5_t-a0001,nb-NO,Har du noen gang sett stokkmaur <inhale> også kalt hestemaur <sil> plageånden som liker å spise seg inn i treverket,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_5_t-a0001.wav,nb_tale_part_2,foreign,12.906,0.0,12.906,har du noen gang sett stokkmaur også kalt hestemaur plageånden som liker å spise seg inn i treverket,har du no en gang sett stockmaor og såkalt kjestemaorplageon den som liker å spises inn i tre verket
477,nbtale_p2_g14_n0_5_t,female,nbtale_p2_g14_n0_5_t-b2225,nb-NO,Ouverturer <exhale> for kvartetter <inhale> hører med <inhale> til sjeldenhetene,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_5_t-b2225.wav,nb_tale_part_2,foreign,9.219,0.0,9.219,ouverturer for kvartetter hører med til sjeldenhetene,øvertider for kvarteter hårer med tel sjell den hettene
478,nbtale_p2_g14_n0_5_t,female,nbtale_p2_g14_n0_5_t-b2244,nb-NO,Den mistet fotfestet <inhale> og falt førti <sil> til femti meter <sil> rett ned i ei steinur,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_5_t-b2244.wav,nb_tale_part_2,foreign,10.125,0.0,10.125,den mistet fotfestet og falt førti til femti meter rett ned i ei steinur,den mistet fotfeste og falt førti til femti meter rett ned i ei steinår
479,nbtale_p2_g14_n0_5_t,female,nbtale_p2_g14_n0_5_t-b2328,nb-NO,Roy Eide <sil> ble slått <sil> i ansiktet <inhale> i en fotballkamp for to år siden,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_5_t-b2328.wav,nb_tale_part_2,foreign,9.406,0.0,9.406,roy eide ble slått i ansiktet i en fotballkamp for to år siden,roi eide ble slått i jensiktet i en fotballkamp for to år siden
480,nbtale_p2_g14_n0_5_t,female,nbtale_p2_g14_n0_5_t-b2419,nb-NO,Jeg tror jeg fikk et <sil> oppspill <inhale> fra Raio <sil> Piiroja <inhale> sier Hoås,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_5_t-b2419.wav,nb_tale_part_2,foreign,9.031,0.0,9.031,jeg tror jeg fikk et oppspill fra raio piiroja sier hoås,jeg tror jeg fikk et oppspill fra reiog byroja sier huuz
481,nbtale_p2_g14_n0_5_t,female,nbtale_p2_g14_n0_5_t-b2465,nb-NO,På østkanten <exhale> har skaut <inhale> <sil> og fauk <inhale> blitt til skøyt <exhale> og føyk,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_5_t-b2465.wav,nb_tale_part_2,foreign,10.219,0.0,10.219,på østkanten har skaut og fauk blitt til skøyt og føyk,på åstkanten har skot ofaok blitt til skoit og voik
482,nbtale_p2_g14_n0_5_t,female,nbtale_p2_g14_n0_5_t-b2506,nb-NO,Det er ikke hvem som helst som blir <sil> øyeiere <inhale> utenfor Dubai,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_5_t-b2506.wav,nb_tale_part_2,foreign,9.906,0.0,9.906,det er ikke hvem som helst som blir øyeiere utenfor dubai,det er ikke hvem som helst som blir oieiere utenfor dubai
483,nbtale_p2_g14_n0_5_t,female,nbtale_p2_g14_n0_5_t-b2545,nb-NO,Styrt <inhale> <sil> av en inngiftet <inhale> farmasimilliardær <inhale> er Basel Sveits sin rikeste klubb,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_5_t-b2545.wav,nb_tale_part_2,foreign,10.813,0.0,10.813,styrt av en inngiftet farmasimilliardær er basel sveits sin rikeste klubb,styrt av en inngiftet farmazi milliarder erbazel sveitz sin rikeste klubb
484,nbtale_p2_g14_n0_5_t,female,nbtale_p2_g14_n0_5_t-b2567,nb-NO,Bordeaux <sil> er en by <inhale> som bør erobres <inhale> med vidåpen <sil> munn <sil> nese og <sil> øyne,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_5_t-b2567.wav,nb_tale_part_2,foreign,10.344,0.0,10.344,bordeaux er en by som bør erobres med vidåpen munn nese og øyne,bordau er en by som borde roberes med vid åpen mon nese og oine
485,nbtale_p2_g14_n0_5_t,female,nbtale_p2_g14_n0_5_t-b2591,nb-NO,Klubbmedlemmer <inhale> i EU <inhale> <sil> eier <sil> en million ni hundre og femti tusen <inhale> kjøretøyer <inhale> over tjuefem år,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_5_t-b2591.wav,nb_tale_part_2,foreign,12.74,0.0,12.74,klubbmedlemmer i eu eier en million ni hundre og femti tusen kjøretøyer over tjuefem år,globe-medlemmer i  o eier en million ni hundre og femti tusen retyer over tjuefem år
486,nbtale_p2_g14_n0_5_t,female,nbtale_p2_g14_n0_5_t-b2622,nb-NO,Kjempemoro <sil> å få dette på plass <inhale> sier Stordalen om Malmö-avtalen,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_5_t-b2622.wav,nb_tale_part_2,foreign,9.375,0.0,9.375,kjempemoro å få dette på plass sier stordalen om malmø-avtalen,kjempe morå å få dette på plass sier stordalen om malmo-avtalen
487,nbtale_p2_g14_n0_5_t,female,nbtale_p2_g14_n0_5_t-b2652,nb-NO,Han er en toppspiller med fantastiske ferdigheter <inhale> sier Redknapp <inhale> ifølge PA,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_5_t-b2652.wav,nb_tale_part_2,foreign,10.469,0.0,10.469,han er en toppspiller med fantastiske ferdigheter sier redknapp ifølge pa,qhan er en toppspiller med fantastiske ferdigheter sier rednap i folge p a
488,nbtale_p2_g14_n0_5_t,female,nbtale_p2_g14_n0_5_t-b2692,nb-NO,Elegant <sil> og eksklusiv <sil> øy <fp> ofte kalt <sil> VIP-øya,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_5_t-b2692.wav,nb_tale_part_2,foreign,7.959,0.0,7.959,elegant og eksklusiv øy ofte kalt vip-øya,elegant og eksklusiv øy ofte kalt vippolye
489,nbtale_p2_g14_n0_5_t,female,nbtale_p2_g14_n0_5_t-c2745,nb-NO,Choi In-Young <exhale> femtiåtte <inhale> flyktet fra nord <inhale> da hun var fem år gammel,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_5_t-c2745.wav,nb_tale_part_2,foreign,9.031,0.0,9.031,choi in-young femtiåtte flyktet fra nord da hun var fem år gammel,sjoy inyoung femtiåtte fliktet fra nord da hun var fem år gammel
490,nbtale_p2_g14_n0_5_t,female,nbtale_p2_g14_n0_5_t-c2822,nb-NO,Valg av ny <sil> IOC-president <exhale> skjer i to tusen,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_5_t-c2822.wav,nb_tale_part_2,foreign,8.281,0.0,8.281,valg av ny ioc-president skjer i to tusen,valget av ny e o c president skjer i to tusen
491,nbtale_p2_g14_n0_5_t,female,nbtale_p2_g14_n0_5_t-c2988,nb-NO,Burns ligger nede <inhale> på ellevteplass <inhale> <sil> to null tre <inhale> bak Sebastien <sil> Loeb,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_5_t-c2988.wav,nb_tale_part_2,foreign,10.406,0.0,10.406,burns ligger nede på ellevteplass to null tre bak sebastien loeb,brøns ligger nede på ellevteplass to noll tre bak sebastian loub
492,nbtale_p2_g14_n0_5_t,female,nbtale_p2_g14_n0_5_t-c3002,nb-NO,Det var en gedigen <inhale> forsvarstabbe <fp> som <sil> Van <inhale> Nistelrooy <sil> utnyttet etter fjorten minutters spill,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_5_t-c3002.wav,nb_tale_part_2,foreign,13.594,0.0,13.594,det var en gedigen forsvarstabbe som van nistelrooy utnyttet etter fjorten minutters spill,det var en gedigen forsvarstabe som vann nisderloy utnittet etter fjorten minutters spill
493,nbtale_p2_g14_n0_5_t,female,nbtale_p2_g14_n0_5_t-c3297,nb-NO,Drøfting <inhale> av etiske dilemmaer <inhale> krever vurderinger <sil> pro et contra,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_5_t-c3297.wav,nb_tale_part_2,foreign,8.656,0.0,8.656,drøfting av etiske dilemmaer krever vurderinger pro et contra,drofting avetiske dilemaer krever vorderinger prå et gontra
494,nbtale_p2_g14_n0_6_t,female,nbtale_p2_g14_n0_6_t-a0001,nb-NO,Har du noen gang sett stokkmaur <exhale> også kalt hestemaur <sil> plageånden som liker å spise seg inn i treverket,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_n0_6_t-a0001.wav,nb_tale_part_2,foreign,9.125,0.0,9.125,har du noen gang sett stokkmaur også kalt hestemaur plageånden som liker å spise seg inn i treverket,har du nuen gansets tukmar og så kalt hestemaur plagiånen som ligger å spisser seg inn i dtrevyrket
