,speaker_id,gender,utterance_id,language,raw_text,full_audio_file,original_data_split,region,duration,start,end,standardized_text,transcription
213,nbtale_p2_g14_f0_2_t,female,nbtale_p2_g14_f0_2_t-c3227,nb-NO,Ektemannen Hai Nguyen <fp> er pensjonist <inhale> men hjelper henne <fp> av og til,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_2_t-c3227.wav,nb_tale_part_2,foreign,7.375,0.0,7.375,ektemannen hai nguyen er pensjonist men hjelper henne av og til,ekte-mannen ha ene nyan adtpensjonist men eg hjelper henne av og til
214,nbtale_p2_g14_f0_2_t,female,nbtale_p2_g14_f0_2_t-c3291,nb-NO,Bruk samme tauopplegg som for <sil> armhevningene,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_2_t-c3291.wav,nb_tale_part_2,foreign,6.813,0.0,6.813,bruk samme tauopplegg som for armhevningene,bruksam me talplikk som for armhevninggjene
215,nbtale_p2_g14_f0_2_t,female,nbtale_p2_g14_f0_2_t-c3334,nb-NO,Roy Erling <fp> Olsen ringte hundre og ti <sil> med <sil> en gang,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_2_t-c3334.wav,nb_tale_part_2,foreign,6.281,0.0,6.281,roy erling olsen ringte hundre og ti med en gang,engang siden roy arling -olsen ringt til hundre og ti med én gang
216,nbtale_p2_g14_f0_3_t,female,nbtale_p2_g14_f0_3_t-a0001,nb-NO,Har du noen gang sett stokkmaur <sil> også kalt hestemaur <inhale> plageånden <exhale> <sil> som liker å spise seg <fp> inn <sil> i treverket,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_3_t-a0001.wav,nb_tale_part_2,foreign,12.438,0.0,12.438,har du noen gang sett stokkmaur også kalt hestemaur plageånden som liker å spise seg inn i treverket,har du noen gang sett stokkmaord og såkalt hestemaord plagnden som liker å spisse seg inn i treverket
217,nbtale_p2_g14_f0_3_t,female,nbtale_p2_g14_f0_3_t-b2183,nb-NO,Der vil han møte en forsamling Ap-politikere <sil> med akutt <sil> Frp-angst,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_3_t-b2183.wav,nb_tale_part_2,foreign,9.406,0.0,9.406,der vil han møte en forsamling ap-politikere med akutt frp-angst,der vil han må til en forsamling ap-politikere med akot efarp anegst
218,nbtale_p2_g14_f0_3_t,female,nbtale_p2_g14_f0_3_t-b2190,nb-NO,Fortsatt går det i <fp> eik <fp> furu <fp> og <sil> bjørk <sil> i <sil> ulike nyanser <fp> og <sil> mønstre,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_3_t-b2190.wav,nb_tale_part_2,foreign,10.125,0.0,10.125,fortsatt går det i eik furu og bjørk i ulike nyanser og mønstre,fortsett går det i eig furu og bjørg i ulike nyanser og mønstre
219,nbtale_p2_g14_f0_3_t,female,nbtale_p2_g14_f0_3_t-b2206,nb-NO,Kreml <exhale> <sil> ryktesmedenes <sil> ugjennomtrengelige <exhale> høyborg,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_3_t-b2206.wav,nb_tale_part_2,foreign,8.656,0.0,8.656,kreml ryktesmedenes ugjennomtrengelige høyborg,kreml er rikte smendenes og gjennom trengelie hky bork
220,nbtale_p2_g14_f0_3_t,female,nbtale_p2_g14_f0_3_t-b2208,nb-NO,Men <sil> en ny <fp> RV <sil> førtifire <sil> vil stå ferdig <fp> omtrent <fp> samtidig <sil> med godsterminalen,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_3_t-b2208.wav,nb_tale_part_2,foreign,10.156,0.0,10.156,men en ny rv førtifire vil stå ferdig omtrent samtidig med godsterminalen,men eni arve for ti fire ville stå ferdig omtrent samtidig med gods terminalen
221,nbtale_p2_g14_f0_3_t,female,nbtale_p2_g14_f0_3_t-b2359,nb-NO,Derfor <sil> vil de ha <sil> forkjørskryss,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_3_t-b2359.wav,nb_tale_part_2,foreign,5.813,0.0,5.813,derfor vil de ha forkjørskryss,derfor vil de ha for kjørscrussdd
222,nbtale_p2_g14_f0_3_t,female,nbtale_p2_g14_f0_3_t-b2391,nb-NO,Om <sil> en times tid <fp> skal <vowel> hun <sil> hive seg <sil> ut fra <sil> et lite propellfly,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_3_t-b2391.wav,nb_tale_part_2,foreign,8.625,0.0,8.625,om en times tid skal eee hun hive seg ut fra et lite propellfly,om én times tid skal de hun hive seg ut fra et lite prupelsli
223,nbtale_p2_g14_f0_3_t,female,nbtale_p2_g14_f0_3_t-b2404,nb-NO,Til <vowel> slutt gir Bjørn <sil> Einar <sil> etter <sil> og bestiller <sil> en <sil> eplepai <sil> med <sil> is,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_3_t-b2404.wav,nb_tale_part_2,foreign,8.625,0.0,8.625,til eee slutt gir bjørn einar etter og bestiller en eplepai med is,til slutt gr byorn ener eter og bestiller en eplepei med is
224,nbtale_p2_g14_f0_3_t,female,nbtale_p2_g14_f0_3_t-b2418,nb-NO,Ingen ble skadd <sil> de som bodde i huset kom seg <sil> ut <sil> sier Malm,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_3_t-b2418.wav,nb_tale_part_2,foreign,8.875,0.0,8.875,ingen ble skadd de som bodde i huset kom seg ut sier malm,ingen ble skatt de som bode i huset kom seg ut ser manm
225,nbtale_p2_g14_f0_3_t,female,nbtale_p2_g14_f0_3_t-b2464,nb-NO,PØ <sil> OM PØ <sil> litt <sil> etter litt,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_3_t-b2464.wav,nb_tale_part_2,foreign,5.281,0.0,5.281,pø om pø litt etter litt,pu on pu lit er tillit
226,nbtale_p2_g14_f0_3_t,female,nbtale_p2_g14_f0_3_t-b2519,nb-NO,Først <sil> i to tusen <sil> ombestemte <sil> Taliban seg <inhale> og <sil> forbød <sil> opiumsproduksjonen <exhale> <sil> i koranens navn,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_3_t-b2519.wav,nb_tale_part_2,foreign,11.938,0.0,11.938,først i to tusen ombestemte taliban seg og forbød opiumsproduksjonen i koranens navn,først i tutusen om bestemdte tæliban seg og forbud opumsproduksjonen i kornensnaven
227,nbtale_p2_g14_f0_3_t,female,nbtale_p2_g14_f0_3_t-b2554,nb-NO,Alle mener det <sil> inkludert <sil> Ole Schou <sil> direktør for Cryos <fp> verdens største sædbank,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_3_t-b2554.wav,nb_tale_part_2,foreign,9.906,0.0,9.906,alle mener det inkludert ole schou direktør for cryos verdens største sædbank,jekan prove alle mener det inkludert ule skau direktor for kryhus verdens styrste sedbank
228,nbtale_p2_g14_f0_3_t,female,nbtale_p2_g14_f0_3_t-b2629,nb-NO,Dampskipet legger til ved den gamle HSD-kaien <sil> eller <sil> Holbergkaien <sil> som nå <sil> er veteranskipskai,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_3_t-b2629.wav,nb_tale_part_2,foreign,10.938,0.0,10.938,dampskipet legger til ved den gamle hsd-kaien eller holbergkaien som nå er veteranskipskai,dam skipel legger til ved den gamle ksdkaien eller holbergkaien som nå ervetern ship ski
229,nbtale_p2_g14_f0_3_t,female,nbtale_p2_g14_f0_3_t-c2808,nb-NO,I mars <sil> vedtok Tromsø <sil> økonomiplanen <sil> for de neste fire <sil> årene,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_3_t-c2808.wav,nb_tale_part_2,foreign,8.094,0.0,8.094,i mars vedtok tromsø økonomiplanen for de neste fire årene,i mars vedtok tromso ekonomiplanen for de neste fire årene
230,nbtale_p2_g14_f0_3_t,female,nbtale_p2_g14_f0_3_t-c2957,nb-NO,Perioden er veldig spennende <sil> sier Kurt <sil> Aust,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_3_t-c2957.wav,nb_tale_part_2,foreign,6.344,0.0,6.344,perioden er veldig spennende sier kurt aust,periode en er veldig spennende sierkurd aost
231,nbtale_p2_g14_f0_3_t,female,nbtale_p2_g14_f0_3_t-c3004,nb-NO,Etter en heftig krangel om lønna <exhale> <sil> sa Schau opp,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_3_t-c3004.wav,nb_tale_part_2,foreign,7.094,0.0,7.094,etter en heftig krangel om lønna sa schau opp,eter en heftig krangel om lone se skal oppe
232,nbtale_p2_g14_f0_3_t,female,nbtale_p2_g14_f0_3_t-c3006,nb-NO,Folk som er over <fp> atten <sil> kjøper gjerne opptil fem <sil> seks sju <sil> øl,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_3_t-c3006.wav,nb_tale_part_2,foreign,8.094,0.0,8.094,folk som er over atten kjøper gjerne opptil fem seks sju øl,folk som er over aten tjoper igjerne opp til fem seks tju ul
233,nbtale_p2_g14_f0_3_t,female,nbtale_p2_g14_f0_3_t-c3373,nb-NO,Her er store deler <sil> viet bokstaven <sil> s <exhale> <sil> og <sil> dermed spekket med skiord,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_3_t-c3373.wav,nb_tale_part_2,foreign,8.875,0.0,8.875,her er store deler viet bokstaven s og dermed spekket med skiord,her er store eideler viet bokstaven es og dermed spekket med sy ord
234,nbtale_p2_g14_f0_4_t,female,nbtale_p2_g14_f0_4_t-a0001,nb-NO,Har du noen gang sett stokkmaur <fp> også kalt hestemaur <fp> plageånden <fp> som liker å spise seg inn i treverket,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_4_t-a0001.wav,nb_tale_part_2,foreign,12.75,0.0,12.75,har du noen gang sett stokkmaur også kalt hestemaur plageånden som liker å spise seg inn i treverket,har dun noen gang sett stokmør og såkalt hestemør plage om den som liker å spise seg inn i treverket
235,nbtale_p2_g14_f0_4_t,female,nbtale_p2_g14_f0_4_t-a0003,nb-NO,Under tittelen <sil> Et råttent eple <exhale> beskriver Reidar <sil> Spigseth <sil> sjuende juli <sil> Apples monopolistiske <sil> iPod- og iTunes- politikk,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_4_t-a0003.wav,nb_tale_part_2,foreign,13.0,0.0,13.0,under tittelen et råttent eple beskriver reidar spigseth sjuende juli apples monopolistiske ipod- og itunes- politikk,under titellen etter åtten til eple beskriver reidar spixsett sjuende juli apols monopolistiske ipod og ityens politikk
236,nbtale_p2_g14_f0_4_t,female,nbtale_p2_g14_f0_4_t-b2167,nb-NO,Det går mot forlik <sil> sa Morten <fp> Kjensli <sil> i femten tiden,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_4_t-b2167.wav,nb_tale_part_2,foreign,8.688,0.0,8.688,det går mot forlik sa morten kjensli i femten tiden,det går mot forlik sa morten kjensli i femtentiden
237,nbtale_p2_g14_f0_4_t,female,nbtale_p2_g14_f0_4_t-b2226,nb-NO,Stadig flere tviler på hvor <sil> ny <sil> IT-økonomien <sil> egentlig er,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_4_t-b2226.wav,nb_tale_part_2,foreign,8.125,0.0,8.125,stadig flere tviler på hvor ny it-økonomien egentlig er,stadig flere tviler på hvor ny itøkonomien egentlig er
238,nbtale_p2_g14_f0_4_t,female,nbtale_p2_g14_f0_4_t-b2312,nb-NO,Ikke et vondt <fp> ord <sil> om resten av Daihatsu <sil> YRV,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_4_t-b2312.wav,nb_tale_part_2,foreign,7.906,0.0,7.906,ikke et vondt ord om resten av daihatsu yrv,ikke et vont ord om resten av det hatsu i ervet
239,nbtale_p2_g14_f0_4_t,female,nbtale_p2_g14_f0_4_t-b2323,nb-NO,Også <sil> i april og mai <fp> opplevde SAS-konsernet <fp> passasjernedgang,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_4_t-b2323.wav,nb_tale_part_2,foreign,9.375,0.0,9.375,også i april og mai opplevde sas-konsernet passasjernedgang,også i april og mai opplevde sas konserne passasjernedgang
240,nbtale_p2_g14_f0_4_t,female,nbtale_p2_g14_f0_4_t-b2337,nb-NO,Å bytte lærere <sil> og vennekrets <sil> er ingen heldig situasjon <fp> skyter Figenschou <sil> inn,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_4_t-b2337.wav,nb_tale_part_2,foreign,10.438,0.0,10.438,å bytte lærere og vennekrets er ingen heldig situasjon skyter figenschou inn,å bytte lærere og vennekres er ingen heldig situasjon skyter fygenskau inn
241,nbtale_p2_g14_f0_4_t,female,nbtale_p2_g14_f0_4_t-b2371,nb-NO,Heller ikke investeringene på <fp> Husbergøya <sil> vil bli noe av <exhale> tror <sil> Skøelv,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_4_t-b2371.wav,nb_tale_part_2,foreign,10.719,0.0,10.719,heller ikke investeringene på husbergøya vil bli noe av tror skøelv,heller ikke innvesteringene på husbergøya vil bli noe av tror sjøelv
242,nbtale_p2_g14_f0_4_t,female,nbtale_p2_g14_f0_4_t-b2434,nb-NO,En flau <sil> og trist norsk gjeng <fp> forlater Calgary <sil> etter <fp> tidenes <sil> svakeste norske <sil> vinter-OL,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_4_t-b2434.wav,nb_tale_part_2,foreign,12.063,0.0,12.063,en flau og trist norsk gjeng forlater calgary etter tidenes svakeste norske vinter-ol,en flau og trist norsk gjeng forlater calgali eter tidenes svakeste norske vinterellv
243,nbtale_p2_g14_f0_4_t,female,nbtale_p2_g14_f0_4_t-b2481,nb-NO,Vi bør slippe flosklene fra miljøbevegelsen <sil> om <fp> snauhugst <fp> sier Kjær til Nationen,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_4_t-b2481.wav,nb_tale_part_2,foreign,10.469,0.0,10.469,vi bør slippe flosklene fra miljøbevegelsen om snauhugst sier kjær til nationen,vi bør slippe flasklene fra miliadbevegelsen om snahukst sier kjæl til nasjon
244,nbtale_p2_g14_f0_4_t,female,nbtale_p2_g14_f0_4_t-b2523,nb-NO,Hilde Moi <exhale> har tatt med videokamera <fp> på en karaokebar i Hanoi,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_4_t-b2523.wav,nb_tale_part_2,foreign,8.875,0.0,8.875,hilde moi har tatt med videokamera på en karaokebar i hanoi,hildemoy har tatt med vidiokamera på en karaukebar i hanoy
245,nbtale_p2_g14_f0_4_t,female,nbtale_p2_g14_f0_4_t-b2606,nb-NO,Politiet <exhale> fikk melding <sil> om kollisjonen <fp> langs riksvei <sil> åttifire <sil> i Skøelvdalen <fp> klokka tretten femtini,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_4_t-b2606.wav,nb_tale_part_2,foreign,12.219,0.0,12.219,politiet fikk melding om kollisjonen langs riksvei åttifire i skøelvdalen klokka tretten femtini,politiet fikk melding om kollisjon langs riksvei åttifire i sjøelvdalen klokka trettenfemtini
246,nbtale_p2_g14_f0_4_t,female,nbtale_p2_g14_f0_4_t-b2636,nb-NO,Det var en dyd å delta politisk <fp> å dermed <sil> yte sin skjerv,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_4_t-b2636.wav,nb_tale_part_2,foreign,7.594,0.0,7.594,det var en dyd å delta politisk å dermed yte sin skjerv,det vær en dyd å delta politisk og dermed yte sin skjerv
247,nbtale_p2_g14_f0_4_t,female,nbtale_p2_g14_f0_4_t-b2697,nb-NO,Flere skadd <exhale> da hus fløy <fp> av gårde i New York,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_4_t-b2697.wav,nb_tale_part_2,foreign,7.125,0.0,7.125,flere skadd da hus fløy av gårde i new york,flere skad da hus fløy av gårder i nyjork
248,nbtale_p2_g14_f0_4_t,female,nbtale_p2_g14_f0_4_t-c3003,nb-NO,En ny <exhale> Audhild,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_4_t-c3003.wav,nb_tale_part_2,foreign,4.723,0.0,4.723,en ny audhild,en ny audhil
249,nbtale_p2_g14_f0_4_t,female,nbtale_p2_g14_f0_4_t-c3015,nb-NO,Her <sil> finner du <fp> iPod Mini <sil> billigst,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_4_t-c3015.wav,nb_tale_part_2,foreign,6.344,0.0,6.344,her finner du ipod mini billigst,her finer du ipod mini-billigst
250,nbtale_p2_g14_f0_4_t,female,nbtale_p2_g14_f0_4_t-c3195,nb-NO,Saftig og fin frukt <exhale> men plagsom eik <inhale> selv om <fp> den er <sil> andreårs,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_4_t-c3195.wav,nb_tale_part_2,foreign,11.219,0.0,11.219,saftig og fin frukt men plagsom eik selv om den er andreårs,saftig og fynfrukt men plagsom eik selv om den gjir andre års
251,nbtale_p2_g14_f0_4_t,female,nbtale_p2_g14_f0_4_t-c3225,nb-NO,Dette skal <sil> angivelig <sil> være båten <exhale> terroristen <fp> ankom <sil> Mumbai i,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_4_t-c3225.wav,nb_tale_part_2,foreign,9.625,0.0,9.625,dette skal angivelig være båten terroristen ankom mumbai i,dette skal an givelig være båten teraristen ankom mumbay i
252,nbtale_p2_g14_f0_4_t,female,nbtale_p2_g14_f0_4_t-c3248,nb-NO,I vannkanten <exhale> lå det <exhale> en død <fp> ulv,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_4_t-c3248.wav,nb_tale_part_2,foreign,5.813,0.0,5.813,i vannkanten lå det en død ulv,i vannkanten lå det en død ulv
253,nbtale_p2_g14_f0_5_t,female,nbtale_p2_g14_f0_5_t-a0001,nb-NO,Har du noen gang sett stokkmaur <fp> også kalt hestemaur <inhale> plageånden som liker <sil> å spise seg inn i treverket,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_5_t-a0001.wav,nb_tale_part_2,foreign,12.594,0.0,12.594,har du noen gang sett stokkmaur også kalt hestemaur plageånden som liker å spise seg inn i treverket,har du noen gang sett stykkmør og såkalt hestemør plagge ome som lykker å spise seg inn i tre verke
254,nbtale_p2_g14_f0_5_t,female,nbtale_p2_g14_f0_5_t-a0003,nb-NO,Under tittelen <sil> Et råttent <exhale> eple <inhale> beskriver Reidar Spigseth <exhale> sjuende juli <sil> Apples <sil> monopolistiske iPod- <sil> og <sil> iTunes-politikk,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_5_t-a0003.wav,nb_tale_part_2,foreign,13.875,0.0,13.875,under tittelen et råttent eple beskriver reidar spigseth sjuende juli apples monopolistiske ipod- og itunes-politikk,under titelen et rotent eple beskriver reider spikset sivende juli abels monepolistiske pod og atuns politikk
255,nbtale_p2_g14_f0_5_t,female,nbtale_p2_g14_f0_5_t-b2181,nb-NO,Cinemateket <inhale> har ertet på seg en gjeng <sil> fra Rød ungdom <exhale> fordi filmklubben <inhale> ville vise porno,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_5_t-b2181.wav,nb_tale_part_2,foreign,12.188,0.0,12.188,cinemateket har ertet på seg en gjeng fra rød ungdom fordi filmklubben ville vise porno,cinemateked har erterp å seg en gjeng fra rød ungdom fordi filmkloben ville vi se på rde no
256,nbtale_p2_g14_f0_5_t,female,nbtale_p2_g14_f0_5_t-b2264,nb-NO,Nå spiller jeg jo på juniorlaget til Vigør,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_5_t-b2264.wav,nb_tale_part_2,foreign,7.375,0.0,7.375,nå spiller jeg jo på juniorlaget til vigør,nå spiller jeg jo på juniorlaget til wigger
257,nbtale_p2_g14_f0_5_t,female,nbtale_p2_g14_f0_5_t-b2267,nb-NO,Undersøkelsen <sil> understreker hvor individuelt <exhale> dette er <exhale> avhengig av omgivelsene <inhale> folk befinner seg <sil> i,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_5_t-b2267.wav,nb_tale_part_2,foreign,11.531,0.0,11.531,undersøkelsen understreker hvor individuelt dette er avhengig av omgivelsene folk befinner seg i,undersøkelsen understreker hvor individuelt det det er auhengig av omgivelsene folk befinner seg i
258,nbtale_p2_g14_f0_5_t,female,nbtale_p2_g14_f0_5_t-b2341,nb-NO,Pearl of Scandinavia <sil> ligger til kai <sil> ytterst på Vippetangen,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_5_t-b2341.wav,nb_tale_part_2,foreign,7.344,0.0,7.344,pearl of scandinavia ligger til kai ytterst på vippetangen,pørlov skandinavie ligger tilky yterst på wipetangenloo
259,nbtale_p2_g14_f0_5_t,female,nbtale_p2_g14_f0_5_t-b2494,nb-NO,Vakuumposer <exhale> som du kan pakke tøy i,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_5_t-b2494.wav,nb_tale_part_2,foreign,6.563,0.0,6.563,vakuumposer som du kan pakke tøy i,vakumposer som du kan bakke dø i
260,nbtale_p2_g14_f0_5_t,female,nbtale_p2_g14_f0_5_t-b2499,nb-NO,Catherine Ngo <sil> er fem og tyve dager for ung <inhale> til å oppnå <sil> alderspoeng <sil> i to tusen og åtte,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_5_t-b2499.wav,nb_tale_part_2,foreign,11.031,0.0,11.031,catherine ngo er fem og tyve dager for ung til å oppnå alderspoeng i to tusen og åtte,katrine en go er femogtyve dager for ung til å oppnå alders poeng i totusenogåtte
261,nbtale_p2_g14_f0_5_t,female,nbtale_p2_g14_f0_5_t-b2515,nb-NO,Er du uten jobb <exhale> er det tidenes mulighet til å skaffe seg <sil> en,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_5_t-b2515.wav,nb_tale_part_2,foreign,7.156,0.0,7.156,er du uten jobb er det tidenes mulighet til å skaffe seg en,er de uten jobb er det tidenes mulighet til å skaffe seg ene
262,nbtale_p2_g14_f0_5_t,female,nbtale_p2_g14_f0_5_t-b2524,nb-NO,Hytta i ødemarka <sil> er også ut <inhale> fordi det ikke lenger tillates <sil> utedo,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_5_t-b2524.wav,nb_tale_part_2,foreign,9.219,0.0,9.219,hytta i ødemarka er også ut fordi det ikke lenger tillates utedo,hittet i ødemarka erså ut fordi det ikke lenger tillates uty do
263,nbtale_p2_g14_f0_5_t,female,nbtale_p2_g14_f0_5_t-b2554,nb-NO,Alle mener det <sil> inkludert <inhale> Ole Schou <inhale> direktør for Cryos <sil> verdens største <sil> sædbank,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_5_t-b2554.wav,nb_tale_part_2,foreign,10.51,0.0,10.51,alle mener det inkludert ole schou direktør for cryos verdens største sædbank,alle mener det inkludert olescau direktør for kryås verdens største seddbank
264,nbtale_p2_g14_f0_5_t,female,nbtale_p2_g14_f0_5_t-b2583,nb-NO,Havyard eier <fp> nå en tidel <sil> av aksjene <inhale> i Aker Yards,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_5_t-b2583.wav,nb_tale_part_2,foreign,8.875,0.0,8.875,havyard eier nå en tidel av aksjene i aker yards,har hjert eier nå en tidel av aksjene i akkerjardsh
265,nbtale_p2_g14_f0_5_t,female,nbtale_p2_g14_f0_5_t-b2614,nb-NO,Åh herregud sa Kristoffersen til NRK <sil> etter løpet,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_5_t-b2614.wav,nb_tale_part_2,foreign,7.031,0.0,7.031,åh herregud sa kristoffersen til nrk etter løpet,og herliud sag christoffersen til nrk etter løpedohh
266,nbtale_p2_g14_f0_5_t,female,nbtale_p2_g14_f0_5_t-b2720,nb-NO,Satiren <sil> er nemlig sjelden <exhale> flertydig,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_5_t-b2720.wav,nb_tale_part_2,foreign,6.719,0.0,6.719,satiren er nemlig sjelden flertydig,setirin er nemlig kjelden flertidig
267,nbtale_p2_g14_f0_5_t,female,nbtale_p2_g14_f0_5_t-c2963,nb-NO,Solveig <sil> Austdal <inhale> og mannen hennes <exhale> var egentlig <sil> ufrivillig barnløse,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_5_t-c2963.wav,nb_tale_part_2,foreign,8.5,0.0,8.5,solveig austdal og mannen hennes var egentlig ufrivillig barnløse,solvei austel og mannen henes bar egentlig ufrivillig barnløs hem
268,nbtale_p2_g14_f0_5_t,female,nbtale_p2_g14_f0_5_t-c3030,nb-NO,Men da Jan sneik seg under med <sil> plasthansker <inhale> da måtte Schau <exhale> gi opp,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_5_t-c3030.wav,nb_tale_part_2,foreign,8.594,0.0,8.594,men da jan sneik seg under med plasthansker da måtte schau gi opp,men da jansnek seg under med plasthansker der måtte skeg gi oppj
269,nbtale_p2_g14_f0_5_t,female,nbtale_p2_g14_f0_5_t-c3162,nb-NO,Det må dere snakke med <sil> Ørnhøi om <exhale> sier Jakobsen,/media/pers/storage/storage/SCRIBE_dataset_tmp/data/nbtale/shure_2/part_2/group_14/p2_g14_f0_5_t-c3162.wav,nb_tale_part_2,foreign,6.375,0.0,6.375,det må dere snakke med ørnhøi om sier jakobsen,det må deres snakke med ørn høy om sier jacobsen
